# The subtracted reference term is 632.3120229885059 [ms] for gauge 0
# The subtracted reference term is 598.2579310344827 [ms] for gauge 1
# The subtracted reference term is 626.5814827586207 [ms] for gauge 2
# The subtracted reference term is 553.6232643678162 [ms] for gauge 3
marips916bcs2008	ch0 [ms]	ch1 [ms]	ch2 [ms]	ch3 [ms]
2009-02-06T19:10:00.000000Z	-0.147758699898	-0.0915265363486	-0.134872625308	-0.215546232668
2009-02-06T19:20:00.000000Z	-0.15031394598	-0.0915765216241	-0.137150004841	-0.224271571878
2009-02-06T19:30:00.000000Z	-0.15258527154	-0.0911766393609	-0.138871923225	-0.232440822323
2009-02-06T19:40:00.000000Z	-0.15508372499	-0.0910266834774	-0.141149295548	-0.240524471623
2009-02-06T19:50:00.000000Z	-0.157127910542	-0.0904768450786	-0.143037845093	-0.247966509344
2009-02-06T20:00:00.000000Z	-0.159399223985	-0.0901769331184	-0.145148573596	-0.255322957302
2009-02-06T20:10:00.000000Z	-0.161443402631	-0.089577108973	-0.147148207872	-0.262465508321
2009-02-06T20:20:00.000000Z	-0.163714708401	-0.0890272699091	-0.149314474767	-0.269479705256
2009-02-06T20:30:00.000000Z	-0.165702097636	-0.0883774597805	-0.151369647618	-0.276194474157
2009-02-06T20:40:00.000000Z	-0.16768948378	-0.0877276493	-0.153091546622	-0.282567051615
2009-02-06T20:50:00.000000Z	-0.169392955156	-0.0870278530045	-0.154591263197	-0.288511906284
2009-02-06T21:00:00.000000Z	-0.17143711781	-0.0864780127709	-0.156868607185	-0.29454226586
2009-02-06T21:10:00.000000Z	-0.174333009302	-0.0871278239288	-0.160145753524	-0.301000274136
2009-02-06T21:20:00.000000Z	-0.176490728105	-0.0874777220987	-0.162867444869	-0.306560118676
2009-02-06T21:30:00.000000Z	-0.177796714032	-0.0871278239288	-0.164922595673	-0.31156395492
2009-02-06T21:40:00.000000Z	-0.179386608141	-0.0871778093877	-0.167477643362	-0.31661053612
2009-02-06T21:50:00.000000Z	-0.180919718443	-0.086977867539	-0.169699419761	-0.321443257599
2009-02-06T22:00:00.000000Z	-0.182339263378	-0.0868778966019	-0.171754559452	-0.325848286258
2009-02-06T22:10:00.000000Z	-0.184383405313	-0.0874277366521	-0.174420681637	-0.330638200468
2009-02-06T22:20:00.000000Z	-0.185802946399	-0.0875277075431	-0.176586901768	-0.334743824748
2009-02-06T22:30:00.000000Z	-0.18705214125	-0.0875277075431	-0.178586486286	-0.338507300313
2009-02-06T22:40:00.000000Z	-0.188301334879	-0.0876276784258	-0.180586067638	-0.342142463445
2009-02-06T22:50:00.000000Z	-0.189777653047	-0.0881275327148	-0.182974452328	-0.345905913893
2009-02-06T23:00:00.000000Z	-0.19102684401	-0.0884774305928	-0.185029570424	-0.349284455116
2009-02-06T23:10:00.000000Z	-0.192105689769	-0.0888273283681	-0.18686251077	-0.352449155277
2009-02-06T23:20:00.000000Z	-0.192900628166	-0.0891772260419	-0.188417730797	-0.355271718069
2009-02-06T23:30:00.000000Z	-0.193468441003	-0.0894271528895	-0.18975077501	-0.357880443955
2009-02-06T23:40:00.000000Z	-0.194036253588	-0.0898270357364	-0.191139361236	-0.360403632005
2009-02-06T23:50:00.000000Z	-0.19466084714	-0.0902769037801	-0.192416859216	-0.362798517045
2009-02-07T00:00:00.000000Z	-0.195115096805	-0.0902269184505	-0.193250009376	-0.36489403721
2009-02-07T00:10:00.000000Z	-0.195569346308	-0.0904768450786	-0.194305332125	-0.366946787818
2009-02-07T00:20:00.000000Z	-0.195796470998	-0.0907767569642	-0.195194024282	-0.368785707009
2009-02-07T00:30:00.000000Z	-0.196137157959	-0.0914265657911	-0.196082715813	-0.37062462315
2009-02-07T00:40:00.000000Z	-0.196534625965	-0.0923263005088	-0.197138036195	-0.37246353624
2009-02-07T00:50:00.000000Z	-0.197159218296	-0.0937258865045	-0.198471071207	-0.374387976905
2009-02-07T01:00:00.000000Z	-0.197215999401	-0.094825560069	-0.199248674315	-0.375799231269
2009-02-07T01:10:00.000000Z	-0.197670248157	-0.0963750983789	-0.200470621088	-0.37746707502
2009-02-07T01:20:00.000000Z	-0.197954153547	-0.0978246646615	-0.201470394841	-0.379092151133
2009-02-07T01:30:00.000000Z	-0.198010934618	-0.0990742893605	-0.202025824362	-0.380503399509
2009-02-07T01:40:00.000000Z	-0.198181277814	-0.100473867476	-0.202525710723	-0.381957411108
2009-02-07T01:50:00.000000Z	-0.198294839932	-0.10167350456	-0.202914511088	-0.383539715681
2009-02-07T02:00:00.000000Z	-0.198294839932	-0.102823155638	-0.203025596885	-0.384779898768
2009-02-07T02:10:00.000000Z	-0.198124496751	-0.103922820856	-0.202803425282	-0.385720726391
2009-02-07T02:20:00.000000Z	-0.197613467071	-0.104722576743	-0.202247996102	-0.38627666961
2009-02-07T02:30:00.000000Z	-0.197215999401	-0.105622301479	-0.201470394841	-0.386875377382
